session_id,timestamp,time_since_start,time_since_last_event,event_type,client_x,client_y,relative_x,relative_y,page_x,page_y,screen_x,screen_y,button,buttons,ctrl_key,shift_key,alt_key,meta_key,velocity,acceleration,direction,user_agent,screen_width,screen_height,viewport_width,viewport_height,user_type,challenge_type,captcha_id
bot_session_1764076726433_6a448167,1764076726556,123.03996086120605,12.64500617980957,mousemove,584.8588452207322,537.2796897563597,0,0,584.8588452207322,537.2796897563597,584.8588452207322,537.2796897563597,0,0,False,False,False,False,169.9605959168058,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726568,135.68806648254395,12.64810562133789,mousemove,585.8712944727379,537.3940777257293,0,0,585.8712944727379,537.3940777257293,585.8712944727379,537.3940777257293,0,0,False,False,False,False,80.55677667900859,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726581,148.30303192138672,12.614965438842773,mousemove,588.1872033912249,537.3743391555445,0,0,588.1872033912249,537.3743391555445,588.1872033912249,537.3743391555445,0,0,False,False,False,False,183.590913858516,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726594,160.89582443237305,12.592792510986328,mousemove,589.9437695498649,536.5993185531737,0,0,589.9437695498649,536.5993185531737,589.9437695498649,536.5993185531737,0,0,False,False,False,False,152.4636512089411,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726606,173.2330322265625,12.337207794189453,mousemove,592.2732604035369,536.8697545849124,0,0,592.2732604035369,536.8697545849124,592.2732604035369,536.8697545849124,0,0,False,False,False,False,190.0864547287493,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726618,185.81795692443848,12.584924697875977,mousemove,594.889511473634,537.3035875926826,0,0,594.889511473634,537.3035875926826,594.889511473634,537.3035875926826,0,0,False,False,False,False,210.72647032676716,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726631,198.38714599609375,12.569189071655273,mousemove,596.7688349933162,536.8463501156818,0,0,596.7688349933162,536.8463501156818,596.7688349933162,536.8463501156818,0,0,False,False,False,False,153.87998154222316,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726644,210.97993850708008,12.592792510986328,mousemove,597.8381645711847,537.2959491657363,0,0,597.8381645711847,537.2959491657363,597.8381645711847,537.2959491657363,0,0,False,False,False,False,92.11635755414952,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726654,221.4829921722412,10.503053665161133,mousemove,599.1372533490841,536.5006276742489,0,0,599.1372533490841,536.5006276742489,599.1372533490841,536.5006276742489,0,0,False,False,False,False,145.02541772125448,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726667,234.09199714660645,12.609004974365234,mousemove,602.140105143592,537.0818466444777,0,0,602.140105143592,537.0818466444777,602.140105143592,537.0818466444777,0,0,False,False,False,False,242.5713788919387,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726679,246.7172145843506,12.62521743774414,mousemove,604.5596059769606,536.9452566094126,0,0,604.5596059769606,536.9452566094126,604.5596059769606,536.9452566094126,0,0,False,False,False,False,191.9454688275005,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726692,259.30094718933105,12.583732604980469,mousemove,605.6475167507908,536.9962785634032,0,0,605.6475167507908,536.9962785634032,605.6475167507908,536.9962785634032,0,0,False,False,False,False,86.54876822142872,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726705,271.91996574401855,12.6190185546875,mousemove,608.460195296796,537.4027225410872,0,0,608.460195296796,537.4027225410872,608.460195296796,537.4027225410872,0,0,False,False,False,False,225.2071545226221,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726715,282.6111316680908,10.691165924072266,mousemove,610.1356634668249,537.3384038686808,0,0,610.1356634668249,537.3384038686808,610.1356634668249,537.3384038686808,0,0,False,False,False,False,156.8306277725077,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726728,295.1810359954834,12.569904327392578,mousemove,612.629754286559,537.3201326880819,0,0,612.629754286559,537.3201326880819,612.629754286559,537.3201326880819,0,0,False,False,False,False,198.4229696003857,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726740,307.7421188354492,12.56108283996582,mousemove,613.3221884416276,537.1740751772933,0,0,613.3221884416276,537.1740751772933,613.3221884416276,537.1740751772933,0,0,False,False,False,False,56.338353500139256,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726753,320.3601837158203,12.618064880371094,mousemove,616.6464209468436,536.6811958803066,0,0,616.6464209468436,536.6811958803066,616.6464209468436,536.6811958803066,0,0,False,False,False,False,266.3303097648869,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726764,331.0670852661133,10.706901550292969,mousemove,617.5572488445463,536.7826043743662,0,0,617.5572488445463,536.7826043743662,617.5572488445463,536.7826043743662,0,0,False,False,False,False,85.5948610156173,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726776,343.7049388885498,12.637853622436523,mousemove,620.1319024320437,536.8955964519541,0,0,620.1319024320437,536.8955964519541,620.1319024320437,536.8955964519541,0,0,False,False,False,False,203.9216369470129,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726787,353.87420654296875,10.169267654418945,mousemove,621.7530066236345,537.4884138333157,0,0,621.7530066236345,537.4884138333157,621.7530066236345,537.4884138333157,0,0,False,False,False,False,169.73661947490277,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726799,366.42909049987793,12.55488395690918,mousemove,624.170568377803,537.0227207175177,0,0,624.170568377803,537.0227207175177,624.170568377803,537.0227207175177,0,0,False,False,False,False,196.09948499189602,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726812,378.98802757263184,12.558937072753906,mousemove,626.940151107924,536.8794621014538,0,0,626.940151107924,536.8794621014538,626.940151107924,536.8794621014538,0,0,False,False,False,False,220.8216599431168,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726824,391.5519714355469,12.563943862915039,mousemove,628.6661185657442,537.1505199349351,0,0,628.6661185657442,537.1505199349351,628.6661185657442,537.1505199349351,0,0,False,False,False,False,139.05842213667145,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726837,404.1121006011963,12.560129165649414,mousemove,629.0684290276209,537.1969080161792,0,0,629.0684290276209,537.1969080161792,629.0684290276209,537.1969080161792,0,0,False,False,False,False,32.24298064065359,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726849,416.6989326477051,12.586832046508789,mousemove,631.2323994746421,537.0494425879999,0,0,631.2323994746421,537.0494425879999,631.2323994746421,537.0494425879999,0,0,False,False,False,False,172.32208959413296,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726860,426.9218444824219,10.222911834716797,mousemove,633.3299796095624,537.0997501992108,0,0,633.3299796095624,537.0997501992108,633.3299796095624,537.0997501992108,0,0,False,False,False,False,205.24321856487347,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726872,439.5020008087158,12.580156326293945,mousemove,636.456170009249,537.3572872904497,0,0,636.456170009249,537.3572872904497,636.456170009249,537.3572872904497,0,0,False,False,False,False,249.34352140363546,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726885,452.06689834594727,12.564897537231445,mousemove,638.5106465970106,536.6796090932409,0,0,638.5106465970106,536.6796090932409,638.5106465970106,536.6796090932409,0,0,False,False,False,False,172.17481536101633,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726897,464.62297439575195,12.556076049804688,mousemove,640.0511257279335,537.4108149578565,0,0,640.0511257279335,537.4108149578565,640.0511257279335,537.4108149578565,0,0,False,False,False,False,135.8074817571691,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726910,477.18119621276855,12.558221817016602,mousemove,641.6854958697243,536.9879171785177,0,0,641.6854958697243,536.9879171785177,641.6854958697243,536.9879171785177,0,0,False,False,False,False,134.4296017487159,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726922,489.7809028625488,12.599706649780273,mousemove,644.3920715808003,536.9067992269605,0,0,644.3920715808003,536.9067992269605,644.3920715808003,536.9067992269605,0,0,False,False,False,False,214.90905257808592,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726933,500.04124641418457,10.260343551635742,mousemove,645.677873238968,537.335020200329,0,0,645.677873238968,537.335020200329,645.677873238968,537.335020200329,0,0,False,False,False,False,132.08465783823465,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726945,512.617826461792,12.576580047607422,mousemove,648.569179349293,537.3948549738885,0,0,648.569179349293,537.3948549738885,648.569179349293,537.3948549738885,0,0,False,False,False,False,229.94527646453156,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726958,525.1739025115967,12.556076049804688,mousemove,650.1965175763833,536.5381949176887,0,0,650.1965175763833,536.5381949176887,650.1965175763833,536.5381949176887,0,0,False,False,False,False,146.46674765636575,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726970,537.7938747406006,12.619972229003906,mousemove,651.7458865698543,536.8048132523497,0,0,651.7458865698543,536.8048132523497,651.7458865698543,536.8048132523497,0,0,False,False,False,False,124.57568843363028,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726983,550.4460334777832,12.652158737182617,mousemove,654.0747146853981,536.6926205425763,0,0,654.0747146853981,536.6926205425763,654.0747146853981,536.6926205425763,0,0,False,False,False,False,184.2791474359498,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076726996,563.075065612793,12.629032135009766,mousemove,656.9445163280352,536.511775132492,0,0,656.9445163280352,536.511775132492,656.9445163280352,536.511775132492,0,0,False,False,False,False,227.68919312268622,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727008,575.031042098999,11.955976486206055,mousemove,658.7939798285885,537.3947064454134,0,0,658.7939798285885,537.3947064454134,658.7939798285885,537.3947064454134,0,0,False,False,False,False,171.41304949278586,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727020,587.6369476318359,12.605905532836914,mousemove,660.1291116064039,536.5761940381681,0,0,660.1291116064039,536.5761940381681,660.1291116064039,536.5761940381681,0,0,False,False,False,False,124.23213545614938,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727031,598.6101627349854,10.973215103149414,mousemove,661.1222873472891,537.2674114867561,0,0,661.1222873472891,537.2674114867561,661.1222873472891,537.2674114867561,0,0,False,False,False,False,110.27150077030993,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727044,611.199140548706,12.588977813720703,mousemove,664.8351889416875,537.1925259654695,0,0,664.8351889416875,537.1925259654695,664.8351889416875,537.1925259654695,0,0,False,False,False,False,294.9927115366768,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727056,623.7940788269043,12.594938278198242,mousemove,665.3193968991344,537.0675003166522,0,0,665.3193968991344,537.0675003166522,665.3193968991344,537.0675003166522,0,0,False,False,False,False,39.705534079985384,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727067,634.3460083007812,10.551929473876953,mousemove,668.6526502453739,537.2664656454631,0,0,668.6526502453739,537.2664656454631,668.6526502453739,537.2664656454631,0,0,False,False,False,False,316.4526731545016,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727080,646.9221115112305,12.576103210449219,mousemove,669.1136752339345,536.8311318743505,0,0,669.1136752339345,536.8311318743505,669.1136752339345,536.8311318743505,0,0,False,False,False,False,50.41956433159373,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727092,659.5370769500732,12.614965438842773,mousemove,672.4607170270601,536.812054378442,0,0,672.4607170270601,536.812054378442,672.4607170270601,536.812054378442,0,0,False,False,False,False,265.3274143273372,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727105,672.1298694610596,12.592792510986328,mousemove,673.8698794326448,537.2562981371468,0,0,673.8698794326448,537.2562981371468,673.8698794326448,537.2562981371468,0,0,False,False,False,False,117.3313025803568,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727117,684.6911907196045,12.561321258544922,mousemove,675.1471183692851,537.1177183536045,0,0,675.1471183692851,537.1177183536045,675.1471183692851,537.1177183536045,0,0,False,False,False,False,102.27704812720647,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727130,697.2529888153076,12.561798095703125,mousemove,678.751031255465,536.547942534262,0,0,678.751031255465,536.547942534262,678.751031255465,536.547942534262,0,0,False,False,False,False,290.45805601572425,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727142,709.8100185394287,12.557029724121094,mousemove,679.1119985390184,537.2030103157861,0,0,679.1119985390184,537.2030103157861,679.1119985390184,537.2030103157861,0,0,False,False,False,False,59.5632858400456,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727155,722.4249839782715,12.614965438842773,mousemove,682.6384952219644,537.2921707786165,0,0,682.6384952219644,537.2921707786165,682.6384952219644,537.2921707786165,0,0,False,False,False,False,279.63799366475246,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727166,732.9680919647217,10.543107986450195,mousemove,684.867423754032,537.2888046566898,0,0,684.867423754032,537.2888046566898,684.867423754032,537.2888046566898,0,0,False,False,False,False,211.4111964598006,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727178,745.5751895904541,12.607097625732422,mousemove,686.7181752439374,536.8458027523945,0,0,686.7181752439374,536.8458027523945,686.7181752439374,536.8458027523945,0,0,False,False,False,False,150.94927569889268,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727190,757.8449249267578,12.269735336303711,mousemove,687.0567363269712,536.7907030463546,0,0,687.0567363269712,536.7907030463546,687.0567363269712,536.7907030463546,0,0,False,False,False,False,27.95622070284645,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727201,768.531084060669,10.686159133911133,mousemove,690.7060253103815,536.5176233317413,0,0,690.7060253103815,536.5176233317413,690.7060253103815,536.5176233317413,0,0,False,False,False,False,342.4515842802,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727214,781.0978889465332,12.566804885864258,mousemove,692.43512631741,537.0404503324662,0,0,692.43512631741,537.0404503324662,692.43512631741,537.0404503324662,0,0,False,False,False,False,143.7450414586788,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727226,793.6611175537109,12.563228607177734,mousemove,693.1116347576135,537.3261762641625,0,0,693.1116347576135,537.3261762641625,693.1116347576135,537.3261762641625,0,0,False,False,False,False,58.454122666911644,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727239,806.2260150909424,12.564897537231445,mousemove,696.4261200506453,537.2897736137701,0,0,696.4261200506453,537.2897736137701,696.4261200506453,537.2897736137701,0,0,False,False,False,False,263.80519064806384,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727250,817.8091049194336,11.583089828491211,mousemove,698.3414130906774,536.578379011412,0,0,698.3414130906774,536.578379011412,698.3414130906774,536.578379011412,0,0,False,False,False,False,176.39007786840642,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727263,830.4460048675537,12.636899948120117,mousemove,699.8982610893838,537.1236442249323,0,0,699.8982610893838,537.1236442249323,699.8982610893838,537.1236442249323,0,0,False,False,False,False,130.5361782929129,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727276,843.0519104003906,12.605905532836914,mousemove,702.4670749335836,537.2541848343498,0,0,702.4670749335836,537.2541848343498,702.4670749335836,537.2541848343498,0,0,False,False,False,False,204.04155578878982,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727288,855.6780815124512,12.626171112060547,mousemove,704.7399950278048,536.6824878926336,0,0,704.7399950278048,536.6824878926336,704.7399950278048,536.6824878926336,0,0,False,False,False,False,185.62362655278798,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727301,868.2360649108887,12.5579833984375,mousemove,706.4711076812362,537.4512525219297,0,0,706.4711076812362,537.4512525219297,706.4711076812362,537.4512525219297,0,0,False,False,False,False,150.83120006359908,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727313,880.8190822601318,12.583017349243164,mousemove,708.4433676469827,537.2504139179522,0,0,708.4433676469827,537.2504139179522,708.4433676469827,537.2504139179522,0,0,False,False,False,False,157.55040358677564,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727326,893.4681415557861,12.649059295654297,mousemove,710.6094295883496,536.8974481821542,0,0,710.6094295883496,536.8974481821542,710.6094295883496,536.8974481821542,0,0,False,False,False,False,173.5015894392047,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727339,906.0890674591064,12.620925903320312,mousemove,712.4118683190707,537.4630206788604,0,0,712.4118683190707,537.4630206788604,712.4118683190707,537.4630206788604,0,0,False,False,False,False,149.67912134849192,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727350,917.0138835906982,10.924816131591797,mousemove,714.8522584302468,537.3837039653313,0,0,714.8522584302468,537.3837039653313,714.8522584302468,537.3837039653313,0,0,False,False,False,False,223.4983823718075,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727360,927.7729988098145,10.759115219116211,mousemove,716.7659385770564,537.4076338403835,0,0,716.7659385770564,537.4076338403835,716.7659385770564,537.4076338403835,0,0,False,False,False,False,177.87984598939656,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727373,940.3810501098633,12.608051300048828,mousemove,718.800759012841,537.4528994472045,0,0,718.800759012841,537.4528994472045,718.800759012841,537.4528994472045,0,0,False,False,False,False,161.43048621878106,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727386,953.0050754547119,12.624025344848633,mousemove,719.3825553039153,536.9870899614356,0,0,719.3825553039153,536.9870899614356,719.3825553039153,536.9870899614356,0,0,False,False,False,False,59.03786568869987,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727398,965.6329154968262,12.627840042114258,mousemove,722.7072768159248,537.093021581346,0,0,722.7072768159248,537.093021581346,722.7072768159248,537.093021581346,0,0,False,False,False,False,263.4186574272586,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727410,977.1749973297119,11.542081832885742,mousemove,723.5423783794291,537.1673915710704,0,0,723.5423783794291,537.1673915710704,723.5423783794291,537.1673915710704,0,0,False,False,False,False,72.63910847525436,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727422,989.7840023040771,12.609004974365234,mousemove,725.0145913194456,537.0508373440265,0,0,725.0145913194456,537.0508373440265,725.0145913194456,537.0508373440265,0,0,False,False,False,False,117.12419026220077,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727435,1002.4070739746094,12.623071670532227,mousemove,727.9996550665464,537.4304760149137,0,0,727.9996550665464,537.4304760149137,727.9996550665464,537.4304760149137,0,0,False,False,False,False,238.38160010809807,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
bot_session_1764076726433_6a448167,1764076727448,1014.9710178375244,12.563943862915039,mousemove,729.6507427730604,537.0906590951394,0,0,729.6507427730604,537.0906590951394,729.6507427730604,537.0906590951394,0,0,False,False,False,False,134.16922103163327,0.0,0.0,Bot/CVAttacker,1920,1080,1920,1080,bot,captcha1_success,captcha1
