session_id,timestamp,time_since_start,time_since_last_event,event_type,client_x,client_y,relative_x,relative_y,page_x,page_y,screen_x,screen_y,button,buttons,ctrl_key,shift_key,alt_key,meta_key,velocity
S_9q9j9kp5,1763385772961,2379.100,195.500,mousemove,181,433,152,160,181,433,181,558,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385772969,2386.400,7.300,mousemove,182,433,153,160,182,433,182,558,0,0,false,false,false,false,136.986
S_9q9j9kp5,1763385772976,2394.000,7.600,mousemove,184,433,155,160,184,433,184,558,0,0,false,false,false,false,263.158
S_9q9j9kp5,1763385772985,2403.200,9.200,mousemove,187,433,157,160,187,433,187,558,0,0,false,false,false,false,326.087
S_9q9j9kp5,1763385772993,2410.800,7.600,mousemove,190,433,160,160,190,433,190,558,0,0,false,false,false,false,394.737
S_9q9j9kp5,1763385773001,2419.200,8.400,mousemove,193,433,163,160,193,433,193,558,0,0,false,false,false,false,357.143
S_9q9j9kp5,1763385773010,2427.400,8.200,mousemove,196,433,167,160,196,433,196,558,0,0,false,false,false,false,365.854
S_9q9j9kp5,1763385773018,2435.800,8.400,mousemove,201,433,172,160,201,433,201,558,0,0,false,false,false,false,595.238
S_9q9j9kp5,1763385773026,2444.100,8.300,mousemove,206,433,177,160,206,433,206,558,0,0,false,false,false,false,602.410
S_9q9j9kp5,1763385773035,2452.400,8.300,mousemove,211,433,182,160,211,433,211,558,0,0,false,false,false,false,602.410
S_9q9j9kp5,1763385773044,2461.600,9.200,mousemove,218,433,189,160,218,433,218,558,0,0,false,false,false,false,760.870
S_9q9j9kp5,1763385773051,2469.200,7.600,mousemove,223,432,194,160,223,432,223,557,0,0,false,false,false,false,670.924
S_9q9j9kp5,1763385773059,2477.400,8.200,mousemove,230,432,201,160,230,432,230,557,0,0,false,false,false,false,853.659
S_9q9j9kp5,1763385773068,2485.700,8.300,mousemove,237,431,207,158,237,431,237,556,0,0,false,false,false,false,851.936
S_9q9j9kp5,1763385773076,2494.100,8.400,mousemove,244,430,214,157,244,430,244,555,0,0,false,false,false,false,841.794
S_9q9j9kp5,1763385773084,2502.400,8.300,mousemove,251,429,222,156,251,429,251,554,0,0,false,false,false,false,851.936
S_9q9j9kp5,1763385773093,2510.800,8.400,mousemove,258,428,229,155,258,428,258,553,0,0,false,false,false,false,841.794
S_9q9j9kp5,1763385773101,2519.000,8.200,mousemove,265,426,235,153,265,426,265,551,0,0,false,false,false,false,887.818
S_9q9j9kp5,1763385773109,2527.400,8.400,mousemove,272,425,242,152,272,425,272,550,0,0,false,false,false,false,841.794
S_9q9j9kp5,1763385773118,2535.700,8.300,mousemove,278,424,249,151,278,424,278,549,0,0,false,false,false,false,732.863
S_9q9j9kp5,1763385773126,2544.100,8.400,mousemove,284,423,255,150,284,423,284,548,0,0,false,false,false,false,724.138
S_9q9j9kp5,1763385773135,2552.500,8.400,mousemove,290,422,261,149,290,422,290,547,0,0,false,false,false,false,724.138
S_9q9j9kp5,1763385773143,2560.800,8.300,mousemove,295,420,266,147,295,420,295,545,0,0,false,false,false,false,648.815
S_9q9j9kp5,1763385773151,2569.100,8.300,mousemove,300,419,4,23,300,419,300,544,0,0,false,false,false,false,614.340
S_9q9j9kp5,1763385773159,2577.400,8.300,mousemove,305,418,8,23,305,418,305,543,0,0,false,false,false,false,614.340
S_9q9j9kp5,1763385773168,2585.800,8.400,mousemove,309,418,12,22,309,418,309,543,0,0,false,false,false,false,476.190
S_9q9j9kp5,1763385773176,2594.100,8.300,mousemove,313,417,17,21,313,417,313,542,0,0,false,false,false,false,496.760
S_9q9j9kp5,1763385773185,2602.500,8.400,mousemove,317,416,20,20,317,416,317,541,0,0,false,false,false,false,490.846
S_9q9j9kp5,1763385773193,2610.900,8.400,mousemove,320,415,23,19,320,415,320,540,0,0,false,false,false,false,376.462
S_9q9j9kp5,1763385773201,2619.200,8.300,mousemove,322,415,25,19,322,415,322,540,0,0,false,false,false,false,240.964
S_9q9j9kp5,1763385773210,2627.500,8.300,mousemove,327,414,297,141,327,414,327,539,0,0,false,false,false,false,614.340
S_9q9j9kp5,1763385773218,2635.900,8.400,mousemove,328,413,299,140,328,413,328,538,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385773226,2644.200,8.300,mousemove,333,412,303,139,333,412,333,537,0,0,false,false,false,false,614.340
S_9q9j9kp5,1763385773235,2652.400,8.200,mousemove,335,411,305,138,335,411,335,536,0,0,false,false,false,false,272.691
S_9q9j9kp5,1763385773243,2660.800,8.400,mousemove,337,411,307,138,337,411,337,536,0,0,false,false,false,false,238.095
S_9q9j9kp5,1763385773252,2670.000,9.200,mousemove,338,410,309,137,338,410,338,535,0,0,false,false,false,false,153.719
S_9q9j9kp5,1763385773260,2677.600,7.600,mousemove,339,410,310,137,339,410,339,535,0,0,false,false,false,false,131.579
S_9q9j9kp5,1763385773268,2685.700,8.100,mousemove,341,409,311,136,341,409,341,534,0,0,false,false,false,false,276.058
S_9q9j9kp5,1763385773276,2694.100,8.400,mousemove,341,409,312,136,341,409,341,534,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385773285,2702.500,8.400,mousemove,342,409,312,136,342,409,342,534,0,0,false,false,false,false,119.048
S_9q9j9kp5,1763385773293,2710.800,8.300,mousemove,342,409,313,136,342,409,342,534,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385773301,2719.200,8.400,mousemove,342,409,313,136,342,409,342,534,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385773310,2727.500,8.300,mousemove,343,409,313,136,343,409,343,534,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385773319,2736.700,9.200,mousemove,343,409,313,136,343,409,343,534,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385773438,2855.400,118.700,mousemove,342,409,313,136,342,409,342,534,0,0,false,false,false,false,8.425
S_9q9j9kp5,1763385773445,2862.600,7.200,mousemove,341,409,312,136,341,409,341,534,0,0,false,false,false,false,138.889
S_9q9j9kp5,1763385773453,2870.500,7.900,mousemove,339,409,310,136,339,409,339,534,0,0,false,false,false,false,253.165
S_9q9j9kp5,1763385773461,2878.500,8.000,mousemove,337,409,308,136,337,409,337,534,0,0,false,false,false,false,250.000
S_9q9j9kp5,1763385773469,2886.700,8.200,mousemove,335,409,306,136,335,409,335,534,0,0,false,false,false,false,243.902
S_9q9j9kp5,1763385773477,2894.700,8.000,mousemove,332,410,303,137,332,410,332,535,0,0,false,false,false,false,395.285
S_9q9j9kp5,1763385773485,2902.700,8.000,mousemove,331,411,301,138,331,411,331,536,0,0,false,false,false,false,176.777
S_9q9j9kp5,1763385773493,2910.800,8.100,mousemove,328,411,299,138,328,411,328,536,0,0,false,false,false,false,370.370
S_9q9j9kp5,1763385773501,2919.200,8.400,mousemove,326,411,29,16,326,411,326,536,0,0,false,false,false,false,238.095
S_9q9j9kp5,1763385773510,2927.400,8.200,mousemove,324,412,27,16,324,412,324,537,0,0,false,false,false,false,272.691
S_9q9j9kp5,1763385773519,2936.700,9.300,mousemove,322,412,25,16,322,412,322,537,0,0,false,false,false,false,215.054
S_9q9j9kp5,1763385773526,2944.200,7.500,mousemove,320,412,24,17,320,412,320,537,0,0,false,false,false,false,266.667
S_9q9j9kp5,1763385773535,2952.500,8.300,mousemove,319,412,23,17,319,412,319,537,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385773543,2960.800,8.300,mousemove,318,412,22,17,318,412,318,537,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385773551,2969.100,8.300,mousemove,318,413,21,17,318,413,318,538,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385773560,2977.500,8.400,mousemove,317,413,21,17,317,413,317,538,0,0,false,false,false,false,119.048
S_9q9j9kp5,1763385773568,2985.800,8.300,mousemove,317,413,20,17,317,413,317,538,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385773576,2994.300,8.500,mousemove,317,413,20,17,317,413,317,538,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385773720,3137.800,143.500,mousedown,317,413,20,17,317,413,317,538,0,1,false,false,false,false,0.000
S_9q9j9kp5,1763385773865,3282.900,145.100,mouseup,317,413,20,17,317,413,317,538,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385773865,3283.000,0.100,click,317,413,20,17,317,413,317,538,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385774464,3882.100,599.100,mousemove,317,413,287,140,317,413,317,538,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385774476,3894.300,12.200,mousemove,317,413,288,140,317,413,317,538,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385774485,3902.500,8.200,mousemove,318,413,288,141,318,413,318,538,0,0,false,false,false,false,121.951
S_9q9j9kp5,1763385774493,3910.800,8.300,mousemove,319,414,289,141,319,414,319,539,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385774501,3919.100,8.300,mousemove,319,415,290,142,319,415,319,540,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385774510,3927.500,8.400,mousemove,321,416,291,143,321,416,321,541,0,0,false,false,false,false,266.199
S_9q9j9kp5,1763385774518,3935.800,8.300,mousemove,322,417,292,144,322,417,322,542,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385774526,3944.100,8.300,mousemove,323,418,294,145,323,418,323,543,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385774535,3952.500,8.400,mousemove,325,419,295,147,325,419,325,544,0,0,false,false,false,false,266.199
S_9q9j9kp5,1763385774543,3960.900,8.400,mousemove,326,420,296,147,326,420,326,545,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385774551,3969.200,8.300,mousemove,327,421,298,148,327,421,327,546,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385774560,3977.500,8.300,mousemove,330,423,300,150,330,423,330,548,0,0,false,false,false,false,434.404
S_9q9j9kp5,1763385774568,3985.900,8.400,mousemove,331,424,302,151,331,424,331,549,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385774576,3994.100,8.200,mousemove,333,425,304,153,333,425,333,550,0,0,false,false,false,false,272.691
S_9q9j9kp5,1763385774584,4002.500,8.400,mousemove,334,426,305,153,334,426,334,551,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385774593,4010.800,8.300,mousemove,336,427,306,154,336,427,336,552,0,0,false,false,false,false,269.406
S_9q9j9kp5,1763385774601,4019.100,8.300,mousemove,337,428,308,155,337,428,337,553,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385774610,4028.400,9.300,mousemove,341,431,311,158,341,431,341,556,0,0,false,false,false,false,537.634
S_9q9j9kp5,1763385774618,4035.700,7.300,mousemove,341,431,312,158,341,431,341,556,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385774626,4044.100,8.400,mousemove,345,433,315,160,345,433,345,558,0,0,false,false,false,false,532.397
S_9q9j9kp5,1763385774635,4052.500,8.400,mousemove,346,434,316,161,346,434,346,559,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385774643,4060.700,8.200,mousemove,348,435,318,162,348,435,348,560,0,0,false,false,false,false,272.691
S_9q9j9kp5,1763385774651,4069.200,8.500,mousemove,351,437,321,164,351,437,351,562,0,0,false,false,false,false,424.183
S_9q9j9kp5,1763385774659,4077.400,8.200,mousemove,353,439,323,166,353,439,353,564,0,0,false,false,false,false,344.930
S_9q9j9kp5,1763385774668,4085.700,8.300,mousemove,354,439,325,166,354,439,354,564,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385774676,4094.000,8.300,mousemove,357,441,328,168,357,441,357,566,0,0,false,false,false,false,434.404
S_9q9j9kp5,1763385774684,4102.400,8.400,mousemove,360,442,330,169,360,442,360,567,0,0,false,false,false,false,376.462
S_9q9j9kp5,1763385774693,4110.700,8.300,mousemove,362,443,332,171,362,443,362,568,0,0,false,false,false,false,269.406
S_9q9j9kp5,1763385774701,4119.100,8.400,mousemove,365,445,335,172,365,445,365,570,0,0,false,false,false,false,429.232
S_9q9j9kp5,1763385774710,4127.500,8.400,mousemove,367,446,337,173,367,446,367,571,0,0,false,false,false,false,266.199
S_9q9j9kp5,1763385774718,4135.700,8.200,mousemove,370,448,341,175,370,448,370,573,0,0,false,false,false,false,439.701
S_9q9j9kp5,1763385774726,4144.100,8.400,mousemove,373,450,343,177,373,450,373,575,0,0,false,false,false,false,429.232
S_9q9j9kp5,1763385774734,4152.400,8.300,mousemove,376,452,346,179,376,452,376,577,0,0,false,false,false,false,434.404
S_9q9j9kp5,1763385774743,4160.700,8.300,mousemove,378,453,349,180,378,453,378,578,0,0,false,false,false,false,269.406
S_9q9j9kp5,1763385774751,4169.200,8.500,mousemove,381,455,352,182,381,455,381,580,0,0,false,false,false,false,424.183
S_9q9j9kp5,1763385774760,4177.500,8.300,mousemove,385,457,355,185,385,457,385,582,0,0,false,false,false,false,538.812
S_9q9j9kp5,1763385774768,4185.800,8.300,mousemove,388,459,358,186,388,459,388,584,0,0,false,false,false,false,434.404
S_9q9j9kp5,1763385774776,4194.300,8.500,mousemove,391,461,362,189,391,461,391,586,0,0,false,false,false,false,424.183
S_9q9j9kp5,1763385774785,4202.500,8.200,mousemove,394,463,365,190,394,463,394,588,0,0,false,false,false,false,439.701
S_9q9j9kp5,1763385774793,4210.800,8.300,mousemove,397,466,368,193,397,466,397,591,0,0,false,false,false,false,511.162
S_9q9j9kp5,1763385774801,4219.200,8.400,mousemove,401,467,371,194,401,467,401,592,0,0,false,false,false,false,490.846
S_9q9j9kp5,1763385774810,4227.500,8.300,mousemove,404,469,375,196,404,469,404,594,0,0,false,false,false,false,434.404
S_9q9j9kp5,1763385774818,4236.000,8.500,mousemove,409,472,379,199,409,472,409,597,0,0,false,false,false,false,685.994
S_9q9j9kp5,1763385774826,4244.200,8.200,mousemove,413,474,384,201,413,474,413,599,0,0,false,false,false,false,545.382
S_9q9j9kp5,1763385774835,4253.000,8.800,mousemove,416,476,387,203,416,476,416,601,0,0,false,false,false,false,409.722
S_9q9j9kp5,1763385774843,4260.700,7.700,mousemove,419,477,389,204,419,477,419,602,0,0,false,false,false,false,410.685
S_9q9j9kp5,1763385774851,4269.100,8.400,mousemove,421,479,392,206,421,479,421,604,0,0,false,false,false,false,336.718
S_9q9j9kp5,1763385774860,4278.300,9.200,mousemove,424,481,395,208,424,481,424,606,0,0,false,false,false,false,391.908
S_9q9j9kp5,1763385774868,4285.800,7.500,mousemove,427,482,397,209,427,482,427,607,0,0,false,false,false,false,421.637
S_9q9j9kp5,1763385774876,4294.100,8.300,mousemove,428,483,398,210,428,483,428,608,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385774885,4302.400,8.300,mousemove,432,485,402,212,432,485,432,610,0,0,false,false,false,false,538.812
S_9q9j9kp5,1763385774893,4310.700,8.300,mousemove,434,486,405,213,434,486,434,611,0,0,false,false,false,false,269.406
S_9q9j9kp5,1763385774901,4319.000,8.300,mousemove,435,487,406,214,435,487,435,612,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385774909,4327.400,8.400,mousemove,437,488,408,215,437,488,437,613,0,0,false,false,false,false,266.199
S_9q9j9kp5,1763385774918,4335.700,8.300,mousemove,439,489,410,216,439,489,439,614,0,0,false,false,false,false,269.406
S_9q9j9kp5,1763385774926,4344.100,8.400,mousemove,441,490,411,217,441,490,441,615,0,0,false,false,false,false,266.199
S_9q9j9kp5,1763385774935,4353.400,9.300,mousemove,443,491,413,218,443,491,443,616,0,0,false,false,false,false,240.437
S_9q9j9kp5,1763385774943,4360.800,7.400,mousemove,445,492,7,3,445,492,445,617,0,0,false,false,false,false,302.171
S_9q9j9kp5,1763385774952,4370.000,9.200,mousemove,446,493,8,4,446,493,446,618,0,0,false,false,false,false,153.719
S_9q9j9kp5,1763385774959,4377.100,7.100,mousemove,447,493,10,4,447,493,447,618,0,0,false,false,false,false,140.845
S_9q9j9kp5,1763385774968,4385.900,8.800,mousemove,448,494,10,5,448,494,448,619,0,0,false,false,false,false,160.706
S_9q9j9kp5,1763385774976,4394.100,8.200,mousemove,449,495,11,6,449,495,449,620,0,0,false,false,false,false,172.465
S_9q9j9kp5,1763385774984,4402.400,8.300,mousemove,450,495,12,6,450,495,450,620,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385774993,4410.900,8.500,mousemove,451,496,13,7,451,496,451,621,0,0,false,false,false,false,166.378
S_9q9j9kp5,1763385775001,4419.200,8.300,mousemove,452,496,14,7,452,496,452,621,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385775010,4427.500,8.300,mousemove,453,496,15,8,453,496,453,621,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385775019,4436.700,9.200,mousemove,454,497,16,8,454,497,454,622,0,0,false,false,false,false,153.719
S_9q9j9kp5,1763385775026,4444.200,7.500,mousemove,455,498,17,9,455,498,455,623,0,0,false,false,false,false,188.562
S_9q9j9kp5,1763385775035,4452.500,8.300,mousemove,456,498,18,9,456,498,456,623,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385775043,4460.900,8.400,mousemove,457,499,19,10,457,499,457,624,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385775051,4469.200,8.300,mousemove,459,499,21,10,459,499,459,624,0,0,false,false,false,false,240.964
S_9q9j9kp5,1763385775060,4477.400,8.200,mousemove,460,500,22,11,460,500,460,625,0,0,false,false,false,false,172.465
S_9q9j9kp5,1763385775068,4485.800,8.400,mousemove,461,500,23,11,461,500,461,625,0,0,false,false,false,false,119.048
S_9q9j9kp5,1763385775076,4494.200,8.400,mousemove,462,501,24,12,462,501,462,626,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385775085,4502.500,8.300,mousemove,462,501,25,12,462,501,462,626,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385775093,4510.800,8.300,mousemove,464,502,26,13,464,502,464,627,0,0,false,false,false,false,269.406
S_9q9j9kp5,1763385775101,4519.100,8.300,mousemove,464,502,26,13,464,502,464,627,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385775110,4527.500,8.400,mousemove,464,502,26,13,464,502,464,627,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385775118,4535.800,8.300,mousemove,464,502,26,13,464,502,464,627,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385775133,4550.400,14.600,mousedown,464,502,26,13,464,502,464,627,0,1,false,false,false,false,0.000
S_9q9j9kp5,1763385775528,4946.000,395.600,mouseup,464,502,26,13,464,502,464,627,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385775528,4946.100,0.100,click,464,502,26,13,464,502,464,627,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385775951,5368.800,422.700,mousemove,464,502,434,229,464,502,464,627,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385775959,5376.800,8.000,mousemove,463,501,433,229,463,501,463,626,0,0,false,false,false,false,176.777
S_9q9j9kp5,1763385775968,5385.800,9.000,mousemove,461,500,432,227,461,500,461,625,0,0,false,false,false,false,248.452
S_9q9j9kp5,1763385775976,5394.100,8.300,mousemove,460,499,431,226,460,499,460,624,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385775985,5403.400,9.300,mousemove,459,498,429,225,459,498,459,623,0,0,false,false,false,false,152.066
S_9q9j9kp5,1763385775993,5410.900,7.500,mousemove,457,497,428,224,457,497,457,622,0,0,false,false,false,false,298.142
S_9q9j9kp5,1763385776001,5419.100,8.200,mousemove,456,496,426,223,456,496,456,621,0,0,false,false,false,false,172.465
S_9q9j9kp5,1763385776009,5427.400,8.300,mousemove,454,494,425,222,454,494,454,619,0,0,false,false,false,false,340.774
S_9q9j9kp5,1763385776018,5435.800,8.400,mousemove,453,493,424,221,453,493,453,618,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385776026,5444.100,8.300,mousemove,452,493,423,220,452,493,452,618,0,0,false,false,false,false,120.482
S_9q9j9kp5,1763385776034,5452.400,8.300,mousemove,451,492,422,219,451,492,451,617,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385776043,5460.800,8.400,mousemove,451,491,421,218,451,491,451,616,0,0,false,false,false,false,119.048
S_9q9j9kp5,1763385776052,5470.000,9.200,mousemove,450,490,420,217,450,490,450,615,0,0,false,false,false,false,153.719
S_9q9j9kp5,1763385776060,5477.500,7.500,mousemove,449,489,419,216,449,489,449,614,0,0,false,false,false,false,188.562
S_9q9j9kp5,1763385776069,5486.700,9.200,mousemove,448,488,418,215,448,488,448,613,0,0,false,false,false,false,153.719
S_9q9j9kp5,1763385776076,5493.500,6.800,mousemove,447,487,417,214,447,487,447,612,0,0,false,false,false,false,207.973
S_9q9j9kp5,1763385776084,5501.900,8.400,mousemove,446,486,417,213,446,486,446,611,0,0,false,false,false,false,168.359
S_9q9j9kp5,1763385776093,5510.900,9.000,mousemove,445,485,416,212,445,485,445,610,0,0,false,false,false,false,157.135
S_9q9j9kp5,1763385776101,5519.200,8.300,mousemove,445,485,415,212,445,485,445,610,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385776110,5527.500,8.300,mousemove,444,484,414,211,444,484,444,609,0,0,false,false,false,false,170.387
S_9q9j9kp5,1763385776118,5535.700,8.200,mousemove,443,483,414,210,443,483,443,608,0,0,false,false,false,false,172.465
S_9q9j9kp5,1763385776126,5544.000,8.300,mousemove,443,483,413,210,443,483,443,608,0,0,false,false,false,false,0.000
S_9q9j9kp5,1763385776135,5553.100,9.100,mousemove,441,480,411,208,441,480,441,605,0,0,false,false,false,false,396.214
S_9q9j9kp5,1763385776143,5561.200,8.100,mousemove,440,479,410,206,440,479,440,604,0,0,false,false,false,false,174.594
S_9q9j9kp5,1763385776151,5569.200,8.000,mousemove,438,478,409,205,438,478,438,603,0,0,false,false,false,false,279.508
S_9q9j9kp5,1763385776160,5577.400,8.200,mousemove,437,476,407,203,437,476,437,601,0,0,false,false,false,false,272.691
S_9q9j9kp5,1763385776168,5585.800,8.400,mousemove,435,474,406,201,435,474,435,599,0,0,false,false,false,false,336.718
S_9q9j9kp5,1763385776176,5594.200,8.400,mousemove,434,471,404,198,434,471,434,596,0,0,false,false,false,false,376.462
S_9q9j9kp5,1763385776185,5602.500,8.300,mousemove,431,468,402,196,431,468,431,593,0,0,false,false,false,false,511.162
